,id,name,genres,followers,popularity
878,4M9hMIHXYWWifFCRIXkDzZ,Blair Aaronson,[],0,0
879,2o0JsauOX1jkIQtyyqqCPP,Cyril J. Mockridge,[],103,1
880,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,['vocal jazz'],213083,53
881,4PYQdC3nKLs3DOuKiYvCqA,Tony Mottola,"['easy listening', 'space age pop']",2705,27
882,02nhs90Ls4D9qRZYKHjWzE,Steffen Kahles,[],37,0
883,3WVgChZY3rEyeHd3aljzNl,John P. Kee,['gospel'],257715,42
884,2EM0Ry0BnitcZnSLTcIE4R,Adam Hamilton,[],111,11
885,1Puw9Sqyt1XB53f8QMAPlP,Paul Giovanni,[],646,23
886,5JAUs92Wa8WKj9pnsVVRRY,David Hirschfelder,"['oceania soundtrack', 'soundtrack']",5838,32
887,2nwNBRZ0DZlRAQBBO0Pdym,Klaus Doldinger,['german soundtrack'],9176,31
888,7IAuFq7Hl0CH3e6eDxpV8F,Yıldıray Gürgen,['turkish soundtrack'],6222,37
889,3WFliGjZmPWbfwpq44tN52,Harry Shearer,[],555,1
890,2TWP5hw802RnTGqBo0GhaW,Bill Elm,['old west'],1106,38
891,5c8ya6QFRRaPaq8eyQSd9k,Ilan Isakov,[],278,1
892,0e84WXaxJesHyewJKaQeTu,Chase Thomas,[],31,0
893,3zUCHzvbTmCOZoY750yHPB,Robert Lopez,['show tunes'],2777,45
894,32leSbSq6jJw5lBugt7m0m,Craig Northey,['vancouver indie'],286,12
895,0Sr5L3iWPn0k6KnDr8RYS8,Kim Kwang Seok,"['classic korean pop', 'korean pop', 'korean singer-songwriter']",95421,36
896,2oQd3GVbHbjyCyeG4MGMuT,Trevor Horn,['classic uk pop'],9995,40
897,4OH18WyJrrlafrXz0m9chZ,Aránzazu Calleja,[],560,14
898,7qrLdIhZZvBgnQxBUnCOvC,Lewis Furey,[],713,3
899,6FM4RDf2nCrMWTYI9TVyuW,Nacho Mastretta,[],432,0
900,7hzl8LuLkEkCI0MzZTvGh7,Misha Segal,[],373,45
901,3nBrzaslVeGq206xtZc9T7,Dudley Simpson,"['hauntology', 'theme']",718,8
902,3SONlwqLIP2GtaMh9pLYe5,Bill Frisell,['jazz guitar'],101927,42
903,0rWNTuSi5iom91VBC7PC7Z,Alessio Vlad,[],159,11
904,0thsRaVrq2lrcnDX6lXx3o,Enjott Schneider,[],354,10
905,6aW3m7Pnnh4D4RCIT54ltU,Chad Fischer,[],641,20
906,1tEQRNafUdgHRCMICnFgz2,Byeong Woo Lee,[],2138,6
907,3YMbZ6OH1a9AvMaqNuNWYt,Henning Lohner,['german soundtrack'],263,24
908,6EO3sg6d03gDegWGl2eILt,Miles Goodman,[],820,32
909,2IXcVzU9S6m8s0q8nVA0BZ,John De Bello,[],0,0
910,4VjSH9c0b13KQpdgCi6nTi,Albert Glasser,[],63,0
911,1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck,"['canadian soundtrack', 'soundtrack']",29718,56
912,0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"['escape room', 'indietronica', 'new rave']",1289548,65
913,0O0g9JMOVNoIgLG6dgaYMY,Robyn Hitchcock,"['jangle pop', 'power pop', 'solo wave']",33048,26
914,6Tw1ktF4xMmzaLLbe98I2z,Harry Belafonte,['calypso'],212352,59
915,4SRa1GAIUaHyIewJTmBs03,Jasper Randall,[],287,35
916,35xuFilnNa66XZUvagAl31,Tetsuya Takahashi,[],1452,5
917,6ElqtIfQsAkEYypgfJIjeK,DannyLux,['sad sierreno'],1295624,71
918,0g0Ri0neq1loE4E1sgj4tc,Tonton David,['french reggae'],26460,28
919,1kTNpTvrWVm1t2RugctBPc,NAOKI,['bemani'],14416,51
920,2A6ZMBA2Ktyri2XacopkuO,Cyril Chambers,[],206,34
921,4u5Ii39u9AXwZL9mluueZr,Alejandro Mosso,[],2606,13
922,3rHBApuFwaJy65f7vWQJLr,Andy Summers,['jazz fusion'],19402,32
923,23ukNzhMiRiYgORi3n3RJq,Trevor Rabin,['soundtrack'],30937,42
924,61eJuJ9Cgg753kCcUg7tEc,Gary Yershon,['british soundtrack'],276,3
925,6vSV6SDf1vteodhgV83AJ6,Frederick Loewe,['broadway'],1811,31
926,35kZqfPnI3YthDeq3OugfC,Giuseppe Becce,[],51,1
927,5cBHm2CXrbncYIDzrxF4Vi,Johnny Mercer,"['big band', 'swing', 'tin pan alley']",39358,44
928,2nnBxtAj3F9WqO5zULOPc1,Gary Chase,[],1,0
929,5sEDTHJJyDEWVFx99hGSIb,Mark Mothersbaugh,['soundtrack'],30453,42
930,7yRg26OvUSHv5dQOqlS0Px,Alexander Hacke,[],2549,11
931,4i6odjmOlLNSzoUzhuPZlY,Mohamed Iguerbouchene,[],22,0
932,5048xYA29qzULg04wcNHQL,Adam F.,[],4,0
933,2JkSe8dim8GE1nxMjnqn72,Matthias Weber,['german soundtrack'],447,17
934,0ej3IwUoiaLNMaWt9LFjRU,Larry Klein,[],204,26
935,3QjUgN4WSPccB0QAZOG4Pe,Michael Richard Plowman,[],241,6
936,2HB65P72dFRiOKvbLLcil2,Meryl Streep,"['hollywood', 'show tunes']",93203,61
937,0ICoUQwg6NIF6MiFxQf2Y6,Louis Perez,[],0,2
938,2GI4zKY2LLFJMeupWBovzZ,Mac Chew,[],18,0
939,2OiyC8IRCR1tABvF0d0Z1E,Jérôme Lemonnier,"['deep soundtrack', 'french soundtrack']",754,21
940,6wlhqnATSJIc0NQ64VxOVJ,Matt Hansen,"['gen z singer-songwriter', 'singer-songwriter pop']",351068,64
941,7kEOMdsEmZkTHgA4ibDz4h,Mark Lindsay,['bubblegum pop'],11959,34
942,1CdZCC1frNAQhGgSzWu240,Saunder Jurriaans,['soundtrack'],2169,19
943,1gjen19mqMk6nP6TFOh7g2,Martial Solal,['french jazz'],6939,38
944,6PyGlGbMoNqkofF14K4BWb,Nelson Riddle,['easy listening'],20908,44
945,2Qn1bARCwYxMRbO2k4I88n,Alice Lewis,[],881,10
946,3kUKwTJdH8FuWzF8p6Dg9E,Dave Brubeck,"['american modern classical', 'bebop', 'cool jazz', 'jazz', 'jazz piano']",395123,51
947,12SZOUcX7wqG0xugqIu4HH,J.A.C. Redford,[],679,34
948,3439y4lkbnIxwXILnmiqs9,Gwil Owen,['neo honky tonk'],92,0
949,1HO6dUh3pea34OKnmsmjQx,Charles Strouse,['broadway'],2429,37
950,5uQyXHg4ph7gNlnZHxt9kX,Robert Lester Folsom,"['cosmic american', 'psychedelic folk rock']",21608,38
951,491v9k5NTGBGanwqPNSkuS,Goran Bregović,"['balkan beats', 'balkan brass', 'sevdah']",212648,48
952,3nPGHG1bVX5AXwsE9o8abV,Janusz Podrazik,[],27,0
953,0UqEm8h4VxD8CPum5Btrbl,Jay Gruska,[],2628,26
954,3SBIwt16v4rnhAd4ZrKH0y,Stuart Roslyn,[],557,15
955,6C0zcV9oQD73s3X9lsNfHu,Igor Vdovin,[],188,1
956,6f4cN9yI3tIsV4MKzLEb0h,Daniele Amfitheatrof,[],102,0
957,70EYw0Bux0aNbssekhxaZy,Tim DeLaughter,[],547,3
958,3QbVJCMuQmEqGGdWGTlhDI,Brent Lewis,[],5506,25
959,0X5jj08FYkWPtmzUhhjOJd,Geoff Zanelli,"['epicore', 'soundtrack']",15025,48
960,6gHYtzSvIIWvoUY2q2V3Rj,Justin Caine Burnett,[],97,1
961,4CefZM5UsS1y5rvzq8M8S7,Reinhold Heil,"['german soundtrack', 'soundtrack']",1477,38
962,0s1ec6aPpRZ4DCj15w1EFg,Dario Marianelli,"['orchestral soundtrack', 'soundtrack']",100530,58
963,4UOzqO0jZUrTiTunfBw4tp,Blake Neely,"['orchestral soundtrack', 'soundtrack']",26805,43
964,2fNzq2CUYlSewJPMKERyX2,Lee Scott,['uk alternative hip hop'],18865,36
965,78Xy407bcZXAEjukyXSkwg,Julien Civange and Louis Haeri,[],171,0
966,7xigpHoyAlyIK1fh3NrjtZ,Steven Lindsey,[],1,0
967,3WKwLAoiLeerQ1rYHEmC4e,Kuniaki Haishima,['japanese soundtrack'],2435,17
968,7xwtpo11n9GHMFZUg2kLJK,Michael Hoppé,['new age'],12216,40
969,1TbRSunWGZ46mqnapcWxrm,Salim Merchant,['modern bollywood'],54097,60
970,1y6zrMJgLVm8khnIIsWqoK,Philippe Chany,['french soundtrack'],795,21
971,4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,"['orchestral soundtrack', 'soundtrack']",330138,62
972,3UcnwnNwP6egaBs7DAgRdJ,Bill Lee,['movie tunes'],1445,43
973,7IbO8NvxclKsk7WTOZ42bv,Terence Blanchard,"['contemporary post-bop', 'jazz trumpet', 'new orleans jazz']",37477,49
974,5FTm4ADQGDSHCcqtXGRXgI,John Cacavas,[],602,23
975,2G1Lyk7bWbBBrtwyl3obNB,Michael Stipe,['athens indie'],22812,26
976,4XUkCIS8otulGNjKrtRar7,Carlo Siliotto,['deep soundtrack'],2808,28
977,4GxNKj50amLne9azxcrqK2,Premgi Amaren,"['kollywood', 'tamil pop']",6056,53
978,3NWhunEypXEdWeatz9VX7W,Pascal Morel,[],13,0
979,0WWkdIalgicmWom3phIJWt,KIM MIN SEUNG,[],36,7
980,5iTj9pqhWfd2hQcbaIotp5,Oscar Cardozo Ocampo,['polca paraguaya'],258,5
981,570U2Pf62mqwYiZ4YyCKOC,Richard Einhorn,[],712,14
982,6uhyakkTnWoxbEKn9pIc6V,John Ottman,['soundtrack'],36067,37
983,5Sxuc9SQm15w27y78DV4QG,Ivan Kral,['czech rock'],3421,17
984,3TIFVwubt0Qv3UBDRHEpda,David Michael Frank,[],34395,36
985,5o6eHsvWRNQjudbl55ivNF,Joel Diamond Presents: Silver Blue Disco Music Vol 2,[],109,0
986,1HRRbATgv6NPHs7Twm74p2,Alberto Iglesias,['latin soundtrack'],37313,38
987,10UeHdb8PzVa3M5GZapCOw,Damon Elliott,[],388,22
988,7d5SfGXKpgS3JK8BFIq59h,William Black,"['melodic dubstep', 'pop edm']",102672,53
989,6eLlZ44VYhHnvuRet0qTuH,Richard Elliot,"['smooth jazz', 'smooth saxophone']",59106,43
990,30wJusyU4fVHzMW3m8Zodc,Sachin Sanghvi,"['gujarati garba', 'gujarati pop', 'modern bollywood']",42351,49
991,3vUgpCNKyeDzV7FrPYqUJA,Lee Sang hoon,['k-pop ballad'],411,22
992,1kwRrQDCpXpVliMDntpxCt,Tom Budin,"['deep groove house', 'slap house', 'tech house']",27785,43
993,0QDRLNPr0wXKeR5ThXZAUp,Arthur Honegger,"['early modern classical', 'impressionism', 'neoclassicism']",8188,19
994,5Ws3s6lSP4Un8kQf8CrAta,Susan Tedeschi,"['blues', 'blues rock', 'country rock', 'electric blues', 'jam band', 'modern blues', 'southern rock']",182398,50
995,3mhKQ9kw16BfQYq3wTKCJr,Elvin Ross,[],29,0
996,64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,"['j-pop', 'japanese teen pop']",6925952,76
997,0clEVixlLqdSQ9uKKuIgD1,Tom Bahler,[],28,2
998,6irRU9KRGb0cMtlsBZMg2i,Jim Johnston,['wrestling'],54737,51
999,5BwMgvRwlq61SmknvsVIQj,Rubén Blades,"['latin jazz', 'salsa', 'tipico', 'tropical']",1546589,60
1000,37yWlIR2M3MlGgmldKmi7f,Paul Hoffert,[],15,1
1001,2KofAEA8S0jDDXjSg6a3HR,Johnny Jewel,[],30358,36
1002,33qOK5uJ8AR2xuQQAhHump,Teddy Swims,[],1055590,73
1003,3zWhmLUwQRMPa5sWRs3KY3,Niki Reiser,['german soundtrack'],4053,35
1004,0lyB7gaJQ0RdswckdeGMWo,Herbert Stothart,['classic soundtrack'],406,6
1005,3cVryap5bm3IbIpxxC7oIB,Erno Rapee,[],75,11
1006,0G0OGIUGNUehvah5CpWzsz,Dave Payne,[],15,0
1007,7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,['rap kreyol'],312424,68
1008,4Quwzzu3w9wi25JgsLmXAe,Ginge Anvik,[],25,0
1009,4OEpJsX8jQ3AxQgNJx9BO5,Eric Jupp,[],42,0
1010,6krzn2xYo8evTQpNRt8aOI,Jacques Davidovici,['french soundtrack'],94,1
1011,1ojt3EGF7nQ7fnBV1Ln9zg,Michael Small,['classic soundtrack'],2263,39
1012,50AUL69nMKHvAFs20YXGqb,Michal Leah,[],86056,49
1013,2qm38tf6J7JJHn8WsDhTtV,Søren Hyldgaard,['nordic soundtrack'],140,14
1014,0aHSAeZ39EVErXuOjm2XDR,John Corigliano,"['american contemporary classical', 'contemporary classical']",4553,32
1015,3zh9xfgPGcHAeCAqWHEBev,Marty Simon,['canadian soundtrack'],176,2
1016,3KC0ek7g2xpRg2ET1gn2nv,Dave Davies,['british blues'],8890,18
1017,2HPJ68BBXMO2XKseW6WVP9,Ben Mink,['canadian soundtrack'],168,6
1018,73RfKk8YdbdXckjcMBCAd4,Steve Kilbey,['solo wave'],3920,16
1019,3MhnTc9AODdRGMrtntEqIz,John Paesano,"['soundtrack', 'video game music']",35516,51
1020,3Rwlus4QnnBSnTe8pJV0rw,Austin Wintory,"['indie game soundtrack', 'orchestral soundtrack', 'video game music']",48108,49
1021,3x3jSlhyv5CiCZDZlaTq0M,Pi’erre Bourne,['melodic rap'],954647,61
1022,5hqB3Fxgin9YGYa0mIGf1G,Laurie Anderson,"['art pop', 'art rock', 'experimental', 'experimental pop', 'experimental vocal', 'laboratorio']",137845,45
1023,2HJAb6vNTLFFyTtrPOItKZ,Bryce Brody,[],105,0
1024,11XlNd1KqePugYImzM1ZKJ,Nicola Piovani,['italian soundtrack'],33925,44
1025,3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,"['movie tunes', 'singer-songwriter']",211508,57
1026,1lGt9WgdYGpMnmwGkcCm05,Stanley Clarke,"['electric bass', 'jazz', 'jazz funk', 'jazz fusion']",138113,41
1027,6grkdARXH7EvnksJ2LEYt9,Mel Wesson,[],335,13
1028,75fIuwXxhZ1atNzWLMrgF0,Tyler Bates,"['orchestral soundtrack', 'soundtrack']",75718,52
1029,5IKUWzjLaHlqiZPFywfUsm,Joey Waronker,[],40,3
1030,2Vg2jNCvRDst0EdLLcc3Br,Jan P. Muchow,['czech rock'],2835,19
1031,4Ql23JSzeRcVgkYBqGwDMs,Dhina,['classic kollywood'],844195,38
1032,6sn4bsOc6tzUSJTdUAn7eq,Jurgen Knieper,[],599,0
1033,4z2m3kToUgjaBdR1eL6m7g,Allan Zavod,[],50,0
1034,2euOhDrnToDMpxBiCPf72Z,Matthew Caws,[],754,15
1035,6tHyiR2ghN9byl2xNb3UOl,Roger Bellon,['french soundtrack'],205,5
1036,41SzGMVZclC44YTVneXHlE,Ernest Gold,['classic soundtrack'],2323,21
1037,7uFPLaXRs6q230sIX4w5Wy,David Solar,[],6,2
1038,1GhO4jjafkz7yzMcGjGizT,Tan Dun,"['chinese classical', 'chinese soundtrack']",16615,39
1039,12B5JK11NOP7OQ9Fxjrpx2,Billy Corgan,['alternative rock'],45430,34
1040,5bUj39bg0zEbRzjUEISMG9,Bernard Herrmann,['classic soundtrack'],68909,48
1041,76KY8JsK3XMQkjDiRZVprS,Pete Rodriguez,"['boogaloo', 'jazz trumpet']",20963,41
1042,1GjDzWTLT3ED9H801T87UE,Dan Jones,[],965,19
1043,1XikCeoiiIFGggUGjcUI1Z,Jason Miller,[],318,9
1044,1yU5CoWeJ5cGUlM3nrMdVF,Eugene Matsumura,[],14,24
1045,3rxIQc9kWT6Ueg4BhnOwRK,Quincy Jones,['soul jazz'],318774,53
1046,147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",23487,52
1047,1YTe4dNIoWX3iHX8H4xVeM,Jerry Garcia Band,"['jam band', 'southern rock']",175831,41
1048,18k4PVY4WySALYiokkex0R,Richard Horowitz,[],1018,9
1049,6l6edgY3FWkKyRH5uMFYmZ,Mike Mills,[],499,9
1050,7L3Inj9ODxosrwHuxoeyLl,George Bassman,[],44,2
1051,7skXrkPdNI8qUFLjFiIvOz,Brendan Canning,['toronto indie'],6154,8
1052,5MTEeanu1d3pEbBauZ9srY,Jean-Michel Bernard,['french soundtrack'],1515,35
1053,0kqjtzHq2gnLJ5XXwBHtxO,Rona Hartner,[],1677,16
1054,3BpVkystnpydNjQAcbb5z2,Tony Croatto,"['cuatro puertorriqueno', 'musica jibara', 'puerto rican folk', 'puerto rican rock']",17843,36
1055,11Kc4hZ4CnUFSEUIvBjheW,Anthony Marinelli,[],247,12
1056,4dLvccxeQIM5u80Ri0u9OV,Frankie Ruiz,"['salsa', 'salsa puertorriquena', 'tropical']",1406336,65
1057,5KbIofwaAvbvvkzG2zbmGD,Michael Stearns,"['ambient', 'space ambient']",13780,31
1058,0DGRo4qyKehh6nv3Nl400b,Richard Pleasance,[],626,11
1059,4xh5CAOFHjtmjSdrOfO2MH,Manuel Balboa,['spanish contemporary classical'],101,0
1060,3Ng21zeQmtQfPs6aVKY9E9,David Hughes,[],118,3
1061,68cedB4stve6AQFaeDHQN8,Andy Stein,[],21,0
1062,2h8kv7MQIuItRyW41oTiVb,Björn J:son Lindh,[],3784,20
1063,3bW9aRkzZhlE53ca3djW8Z,Jeanine Tesori,['broadway'],818,35
1064,2sO8Z8WJPulhQv6XVo4azv,Cesar Rosas,[],467,21
1065,5FlcoHPHoy7NoSQkrXPxqM,Raiomond Mirza,[],123,3
1066,5MPWTD6J1H9XqYEOb4QkdH,John Moreland,"['alternative country', 'new americana', 'ok indie', 'southern americana', 'tulsa indie']",110869,40
1067,1HGTHrRQkw0BtevSo1jucU,Richard Ashcroft,"['britpop', 'solo wave']",424352,45
1068,0cGtHLKfga7uvnXld79LK7,Suguru Matsutani,"['anime score', 'japanese instrumental', 'japanese soundtrack']",4139,38
1069,3HqN7Sq7rmpOEI9UV5ERuz,Victor Young,['classic soundtrack'],4519,29
1070,089hYKSP0TVHiHHXtiDi1E,Perry Blake,[],5222,17
1071,59anaByvXzNMoMCF2zRsex,Alleppey Ranganath,[],234,0
1072,64ZG0d2ahahf8KuVlUcdqp,Katsuo Ōno,[],5,0
1073,65k9kYxYWqpjzpMNLfZl8E,Russell Martin,[],13,0
1074,418Px0KlkfPiYWMnrXTcKs,Clifton Parker,['classic soundtrack'],54,0
1075,3C4MmUJYQN9svNdedAR2BK,Lisa Gerrard,"['ethereal wave', 'neoclassical darkwave', 'oceania soundtrack', 'soundtrack']",172602,62
1076,1jy2zNc3V4WLQg4uvTMVcH,Joseph Brooks,[],0,0
1077,55Skme1qJmMyRbiMPCP2vw,Willy Russell,[],414,4
1078,2B5mYImShgfHqzyoroFr0w,Katsu Hoshi,['anime score'],4586,42
1079,0QMerJkObVAAx81lUADIeW,Pierre Földes,[],26,2
1080,6LAuSqJCRCwwtITrlfHg41,Ron Goodwin,"['classic soundtrack', 'light music']",5307,31
1081,2OVqg3lxC8ZIf0vHcEqaCf,Cliff Martinez,['soundtrack'],60651,41
1082,4GPehFTPUP3j8J8ULlpqWh,Craig Wedren,[],3934,46
1083,6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,"['beatlesque', 'british blues', 'british invasion']",22978,36
1084,5CguFfXKOQIiuIRPM01581,Louis and Bebe Barron,"['acousmatic', 'laboratorio', 'musique concrete', 'theremin']",1872,10
1085,5yN3aXLPjTU0jG7M9RmxjW,Tutul,['classic bangla pop'],2814,13
1086,4zzIJO16ddwVjGHpafzokr,Alex Wurman,[],508,11
1087,2EEw2tt8AJcH9qXUeB96Oc,Will Oldham,['alternative country'],25307,24
1088,70xQTEIsm6UEPCB5kiDpK9,Mark McKenzie,"['deep soundtrack', 'soundtrack']",1832,36
1089,6W1BHDF0T4a4KYcSwzD586,k.d. lang,"['canadian country', 'canadian pop', 'canadian singer-songwriter', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'queer country', 'singer-songwriter', ""women's music""]",380768,47
1090,2jQT6yjT45dWub9YJRvOn6,Peter Zweier,[],0,0
1091,46p1LVHDqfnYeFVM8ISmMv,Geoffrey Burgon,['british soundtrack'],1673,27
1092,6QEOeKBNEdN5QiBSJulUPo,Manuel Malou,[],1276,14
1093,5umlyj8wyTiloSvvAyPveu,Mark McAdam,[],444,4
1094,4JDfMuWvFfhm2pfv4dhHkI,Benjamin Frankel,[],177,5
1095,43phWnHAoYFbL2Uv8hw6kU,Christian Henson,"['british soundtrack', 'deep soundtrack', 'soundtrack']",2999,39
1096,6GM2SPzOY4zczjrHxI8RgR,Yuri Poteenko,[],87,8
1097,3Ukh6LMN2U82RqwlaDA5sd,Turlough O'Carolan,"['celtic harp', 'irish classical']",2388,22
1098,4TW4xtN49X8S1uLhbVGenX,John Leipold,[],1,1
1099,63Cqun2Sv18L3vXIapd9iW,Stephen Warbeck,"['british soundtrack', 'soundtrack']",6050,46
1100,43cyWSPtQrXsZtezsrmFMc,Hugo Jasa,[],162,0
1101,3EmPw5c22dXVwKjvedC4ph,"Julian Schnabel, Second2Last",[],5,0
1102,0JVCuHruOWaNrEn8PPfz6p,Philippe Miller,[],18,2
1103,6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,"['filmi', 'modern bollywood']",10022371,72
1104,6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,[],3507,40
1105,0zlJDQgqnr9AocrH9gs1Es,Lyle Lovett,"['classic texas country', 'country rock', 'folk', 'heartland rock', 'outlaw country', 'roots rock', 'singer-songwriter']",202313,52
1106,3yE351LLtzusy5iFEO79qq,Will Bates & Phil Mossman,[],327,18
1107,6Ayc7FBYR3HjkGQb7SZrzQ,Javier Navarrete,"['latin soundtrack', 'soundtrack']",14572,38
1108,6umumEdRXtrp8Gk8SST5UO,Bronisław Kaper,['classic soundtrack'],684,8
1109,7IL5hGayYCP22e908cdChk,Fred Steiner,"['classic soundtrack', 'theme']",1263,11
1110,0RRSSYRHmBxQXRGj2KBO8L,Cy Coleman,['broadway'],2763,27
1111,7oQ4Ari720nmqMf9RWfbVU,Tim Atack,[],62,9
1112,6Mj20Zm7PRpGzoNN453mSq,Fahir Atakoğlu,"['turkish jazz', 'turkish soundtrack']",17596,37
1113,1Hg5RDYyStOp5JGALrCTPz,Amit Poznansky,[],81,0
1114,0qmPsuVLBgel2EQA4dm7ij,Jed Kurzel,"['oceania soundtrack', 'soundtrack']",8446,35
1115,2ErsJAz6qJ5cqjoVAvfvaC,Charles Wesley Godwin,['modern country pop'],93935,58
1116,32WBnVY493CP5Xktj4QYfl,Elliot Lawrence,[],138,13
1117,1NcUsr07BOPEQHnREfVUPh,David Dundas,['classic uk pop'],2810,29
1118,6pC3vnUgNVITdYMMXefi6D,WONHO,['k-pop'],831175,44
1119,3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,['israeli pop'],661722,63
1120,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,"['alternative hip hop', 'modern rock', 'rock']",11116380,76
1121,53pHwg1sjhqGk726JnJHYb,Donald Harrison,"['jazz saxophone', 'new orleans jazz']",5838,18
1122,3f9LAwIU21jKFCWHwVWZbp,Nicholas Brodszky,[],130,14
1123,5928hF4c1MriHfAgpFf8ya,Trevor Jones,['soundtrack'],34412,50
1124,4auibajZua9Ld8sPMOmPYc,Harshit Saxena,['modern bollywood'],126414,48
1125,7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",1069917,68
1126,5zMchxiISSC2VHM0Uwp1UR,Sharib Sabri,[],4407,40
1127,3b6TinIPahsS8iSCYAeinr,Galt MacDermot,[],33816,47
1128,4JSWO1Pf2zV991fq64uAce,Jean-Philippe Rameau,"['baroque', 'classical', 'classical era', 'early music', 'french baroque', 'french opera']",73556,54
1129,4uE9TgBW0AaPDHL1qYbtd0,Ravi Shankar,"['hindustani classical', 'indian classical', 'sitar']",606586,42
1130,7Dxsic9QYvxLTrnmGrYN1p,Mark Thomas,[],2123,31
1131,5yLPaHZGZC40dAGXAfSZFU,David Buttolph,['classic soundtrack'],401,4
1132,7qKbDVr1lurRM6IGKgAIBP,The Red Elvises,[],202,0
1133,52eeNojjeY1DsiOWfTHTnH,Richard Robbins,[],1010,20
1134,0nF3Xx2b9h9hBc1m0Alc10,Asche & Spencer,[],1121,18
1135,13lXH1jLe2FyqLxDeDT0Bp,Stefan Will,[],761,21
1136,09fc9XFxTmM2TKj8ebvQxV,"Choi Chul Ho, Park Jung Eun",[],0,0
1137,7kuyOw0FKwn0BwTHegjJ4g,Dan Musselman,"['instrumental worship', 'piano worship']",22327,46
1138,3eyWJGjXkJDSSoXVJtZ5Kb,Guy Fletcher,[],101,12
1139,0ChjBYedhZTQnWZWQYg15U,Bryan Martin,['modern country pop'],116254,68
1140,19pwQFg4RP4px94WB4cC2J,Jean-Benoit Dunckel,[],743,0
1141,6BjMddi8wDbF6OKsQgeI9g,Paul Zaza,[],532,30
1142,0PFGcgMLSV7u8H9J9jQvyD,Chris Westlake,[],538,15
1143,6bchTpH58q1Z5UpySYWkyp,Benoît Charest,['canadian soundtrack'],1636,16
1144,6iIZqHPsj5c8eQ0tQXVSLo,Gary DeMichele,[],19,5
1145,5sJD1GQoyuvWwT2KsvQ9nA,Walter Schumann,['space age pop'],294,4
1146,7hEZShGvSBCHoIp4aTz5YT,Joseph Stephens,[],554,16
1147,5p07GMal2RwFDOZergTwrD,Adam Peters,[],1164,12
1148,3nFgnEel499wKuPnnSlPs3,Naresh Sharma,[],740,20
1149,2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,"['contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']",663274,54
1150,5Aj8zRm0liSYkIFL7wlof1,Jeff Elmassian,[],2,0
1151,1wTO3GgEeh6GAJTmIXnZlW,Patrick Gleeson,[],348,3
1152,24Wa5wIZIo1sPkzVGP0B5p,Pete Townshend,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'progressive rock', 'singer-songwriter']",373294,44
1153,5FhABcpyjO4fSdUX3mviLr,Joseph Lilley,[],6,0
1154,0FI0kxP0BWurTz8cB8BBug,Mark Knopfler,['soft rock'],1499530,59
1155,2H1NaZzrzJETM7gMrXXUeI,Brian Ralston's Self Tort,[],14,0
1156,72rG1aWEoAd2nz9FFCePB0,Maurice Seezer,[],245,20
1157,0P7TOa8GC1AtjyOsARovc1,Murray McNabb,['nz jazz'],28,0
1158,2zgrDoAF3EAXjOS5Ezh4co,Michael Stevens,[],163,8
1159,5scQSrIKJHCtLcIaBAqKFh,Anton Sanko,['soundtrack'],885,18
1160,5QdS83aNvQzKgj43VTdY8d,Jaques Morelenbaum,[],6617,46
1161,3rCzOTPZysU7pjOi6fmwJg,Robert Mirabal,"['native american flute', 'native american traditional', 'new mexico music']",8796,28
1162,41vv2Tj1knysv6MuFUmdwi,Thomas Bangalter,['filter house'],55383,56
1163,4yUAT1Do55lGQQh8VQOHKf,Buddy Baker,[],630,26
1164,3NLZrzpStDBPBrWYQbhwa7,Marcel Barsotti,"['deep soundtrack', 'german soundtrack']",724,39
1165,09UmIX92EUH9hAK4bxvHx6,Mithoon,"['filmi', 'modern bollywood']",7473015,67
1166,5xU5WPqHNoAyn66oWp2k8R,Joseph Mullendore,[],215,0
1167,2qJjKHMx0uM542IMOjWub8,Eicca Toppinen,['cello'],301,6
1168,0laevlV9f6SBJPlwDrqkvx,Matthew Bellamy,[],851,3
1169,3Pk4I8PwWpntpYDMdXWqwM,Barry Schrader,[],135,0
1170,3blqzt0Usb4hu6VlmpIWfG,Chris Ridenhour,[],126,0
